	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
CAB2923_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.09146042632632223	0.091720072675013	0.091720072675013	0.091720072675013	0.091720072675013	0.091720072675013	0.09178498426218569	0.09221340073752546	0.09264181721286521	0.09313514527537767	0.09396601359118811	0.09477091727212951	0.0958224849843271	0.09714668136265	0.10014559669002834	0.10293679493845406	0.10841533289582923	0.1105703975899626	0.11301107326765578	0.12039801188790807	0.12622707241601577	0.12875862431575072	0.13134210548522388	0.1338996220198279	0.13653503245903917	0.14300022654143923	0.15124399811237105	0.1571379702276514	0.16125336485440006	0.16799118760292547	0.17385919508333675	0.1766244286968934
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
CAB2924_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.00020650476234399426	0.1252795558220232	0.12548606058436718	0.12548606058436718	0.12548606058436718	0.12548606058436718	0.12552736153683597	0.1256374974100861	0.1258027012199613	0.12622947772880558	0.12672508915843114	0.12713809868311912	0.12807425360574523	0.129148078369934	0.13067621361127957	0.13351221234747043	0.13671991965588046	0.14140069426901097	0.14543442062679704	0.14888993365001985	0.15385981493043197	0.15880216224253157	0.16284965558447387	0.16751666321344813	0.17170182639695308	0.17596959148539565	0.1825089089596221	0.19056259469103792	0.19666136867226386	0.20200295852489517	0.2111167020363435	0.21925298967269682	0.2225432988860445
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
CAB2925_R2 - illumina_universal_adapter	0.0	0.0	0.0	6.833354972290745e-05	0.06341353414285812	0.06341353414285812	0.06341353414285812	0.06341353414285812	0.06341353414285812	0.06346820098263645	0.06359120137213767	0.06411053635003179	0.06471187158759337	0.06525853998537662	0.06611954271188525	0.06739054673673132	0.06893488496046904	0.07091655790243337	0.07296656439412057	0.07672490962888048	0.08116659036086948	0.08503426927518604	0.08970828407623291	0.09394496415905317	0.09848231186065422	0.10180332237718752	0.10750234042407802	0.11112401855939211	0.11475936340465079	0.12230338729405976	0.13237575252321632	0.13893577329661544	0.14490812554239757	0.15142714618596292	0.15707149739307508	0.15996883990132635
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
CAB2927_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.0008014343384846479	0.1379039515292512	0.13830466869849353	0.13830466869849353	0.13830466869849353	0.13830466869849353	0.13841915931827706	0.13856799712399565	0.1387053858677359	0.13909465397499982	0.14004492611920305	0.14100664732538465	0.14202561384145795	0.14367427876634067	0.14564351742661724	0.1482424544957032	0.1548600123191907	0.1649008396742055	0.16873627543695344	0.17131231438208266	0.1760865732270555	0.18397497693014014	0.18723795959397047	0.19182903344728966	0.19560722390014587	0.19943121060091545	0.20695324432069281	0.21598655422161267	0.2245046563335066	0.23200379192932724	0.2413576755656409	0.2504482307764525	0.2573176679634638
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
CAB2931_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.05902150992201132	0.059146954151388605	0.059146954151388605	0.059146954151388605	0.059146954151388605	0.05914695415138861	0.05919713184313952	0.059598553377146826	0.059849441835901386	0.06017559683228232	0.06097843990029692	0.06190672719768882	0.06269702584276568	0.06580804273132229	0.06821657193536611	0.07141539978448681	0.07634535799901401	0.07915530873706514	0.08136312717410529	0.08483793232785602	0.08965499073594367	0.09236458609049296	0.09463512664222176	0.09731963315089562	0.10298971231874876	0.10675303920006725	0.11149483107052852	0.11618644524923886	0.12006267193699689	0.12492990803683543	0.1304619985523736	0.1347271023512012
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
ESM2880_R2 - illumina_universal_adapter	3.303138245584365e-05	3.303138245584365e-05	3.303138245584365e-05	0.000660627649116873	0.0930824357605674	0.09324759267284662	0.09324759267284662	0.09324759267284662	0.09324759267284662	0.09339293075565233	0.09386858266301648	0.09444332871774816	0.09550693923282631	0.09666303761878085	0.09760112888052681	0.09852600758929043	0.09941124863910704	0.10162435126364858	0.1035798091050345	0.10716701723973913	0.11203584301373049	0.1137600811779255	0.11593354614352003	0.11913759024173687	0.12366288963818746	0.1263120065111461	0.1298199393279567	0.1320396482289894	0.13471519020791273	0.13802493472998828	0.14576088450114683	0.14987659475514498	0.1541574619214223	0.1587223989768199	0.1636176498567759	0.16644513619499615
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
ESM2882_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.0002896328107633345	0.05085469435652882	0.051144327167292156	0.051168463234855764	0.051168463234855764	0.051168463234855764	0.051192599302419386	0.05153050424830994	0.05207115216173482	0.05286764239133399	0.05447027727755778	0.05520884094500428	0.055860514769221783	0.05741487752031834	0.06044636760630791	0.06264757696810926	0.0685174685995795	0.07617342923075698	0.07867392583034709	0.08082686305702122	0.0853596165454674	0.09326659227930642	0.09540022065192967	0.09863445370545355	0.10253966943724586	0.10607318972855855	0.11052870780080118	0.12058862076131434	0.1263330048414538	0.13170086626760094	0.1381934684422123	0.1438944076007373	0.1472300121380284
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
ESM2883_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.00019526984828509137	0.07527652651390272	0.07547179636218782	0.07547179636218782	0.07547179636218782	0.07547179636218782	0.07548481435207348	0.07553688631161617	0.07564103023070157	0.07608364188681443	0.07694933821421167	0.07739194987032454	0.07804284936460819	0.07969613408008863	0.08276187069816457	0.08533292370058493	0.09182890065353563	0.10064207980613608	0.10310247989452823	0.10573211385143413	0.11011917644290588	0.11669977033011344	0.1204880053868442	0.12538927857880003	0.1290017707720742	0.13323261748491783	0.13842679544930128	0.1498305545891506	0.15703601199087047	0.1648858598919312	0.1718895384504231	0.17906895987237165	0.18303293779255897
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
ESM2886_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.0005980365605379595	0.0847930409048464	0.08513477608229666	0.08513477608229666	0.08513477608229666	0.08513477608229666	0.08516894960004169	0.08532273042989429	0.08554485829523699	0.08592076699043227	0.08627958892675505	0.08659569396589653	0.08711684011150818	0.08806515522893267	0.08897929682861212	0.09049147498882953	0.09406260759318477	0.09980375857434919	0.10199940708946711	0.10431466291669264	0.10912458553930508	0.11329375470419831	0.11604472288267291	0.1234432894744711	0.127569741742183	0.13014129895249624	0.13337923975883748	0.14072654607401813	0.14545103490226802	0.1490905145421133	0.15398587095908833	0.15835153785101544	0.16031651512135445
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
ESM2887_R2 - illumina_universal_adapter	0.004278623994523361	0.004278623994523361	0.0043139845234037195	0.004455426638925153	0.08843668272977626	0.08889636960522092	0.08896709066298163	0.08896709066298163	0.08896709066298163	0.08919339804781592	0.08939141700954593	0.08968137334636486	0.09001376231784024	0.09036029550086774	0.09086241501096884	0.09133624609796563	0.09190908666582745	0.09323157044595284	0.09448333316831754	0.09664739753579546	0.09876902926861697	0.10060070466461953	0.10222021688733995	0.10609573085262722	0.11038849905870271	0.11265157290704567	0.1164139331799158	0.11966710183690876	0.12234035782026384	0.12642803495883329	0.13067129842447628	0.1356076282561743	0.13991454067380196	0.14411537150478854	0.14963161401012443	0.15261604264762668
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
ESM2888_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.0006337339764324896	0.12273314676909217	0.12294439142790299	0.12294439142790299	0.12294439142790299	0.12294439142790299	0.12301832705848677	0.12344081637610844	0.12366262326785982	0.12431748171017339	0.12522583374305996	0.12547932733363293	0.12645105276416277	0.12794032760877913	0.1316371091379686	0.13463678329308243	0.14042488694449917	0.14780788776993767	0.15073362629446768	0.15335306006372193	0.15793706915991695	0.16328155902783095	0.16671428473350694	0.17089692897796135	0.1744669637118644	0.17839611436574582	0.1846595184994869	0.19360572980012558	0.1989819063668612	0.20413627604184548	0.21191007948608398	0.2195993850667982	0.22381371601007427
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
ESM2893_R2 - illumina_universal_adapter	0.0	0.0002783972115735289	0.0002783972115735289	0.0006263937260404399	0.05634063569219291	0.056514633949426366	0.056619032903766436	0.056619032903766436	0.056619032903766436	0.056925269836497316	0.057273266350964226	0.05759342314427378	0.057885740216425986	0.058129337776552825	0.05858869317564915	0.05895060955069474	0.05993891965178076	0.06101770884662818	0.062047778529450245	0.06522846667167782	0.06939746491499141	0.07053193355215355	0.07154808337439691	0.07376134120640648	0.07779810077422264	0.08134766522178513	0.08412467740723109	0.08742368436437739	0.0896230223358083	0.09204507807649799	0.09928340557740974	0.10365424179911413	0.10677925049902699	0.11013393689848802	0.11387141946386266	0.11539564419722773
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
ESM2895_R2 - illumina_universal_adapter	0.0	0.0006390490949467193	0.0006390490949467193	0.0011183359161567588	0.06158835652549007	0.06178805936766092	0.06182799993609509	0.06182799993609509	0.06182799993609509	0.06227533430255779	0.06270669244164681	0.06291438339750452	0.06337769399134088	0.06459987538542648	0.06511910277507069	0.06574217564264374	0.06670074928506382	0.06957647021232406	0.07146965315610372	0.07381017046634608	0.07635039061875928	0.07879475340693048	0.08085568673813365	0.0858482577924049	0.09341300145383669	0.09687984279392264	0.10005911204128257	0.103262345629703	0.10634575751282091	0.11121051874810284	0.11696994871631013	0.12119566085664531	0.12530155129167797	0.13081334973559341	0.1364689342258719	0.1402313357723707
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
ESM2896_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.0007891082025167291	0.07066902346983152	0.07097589888192135	0.07097589888192135	0.07097589888192135	0.07101973822650562	0.07105480970217304	0.07121263134267637	0.07146689954126509	0.0720017395451931	0.07315909824221764	0.07433399267707588	0.0750529579282578	0.07584206613077453	0.07794635467081913	0.07962978550285482	0.08393480914102942	0.08923060196680835	0.09055455017325309	0.09174698034594504	0.09463160921958953	0.0981650603930811	0.10128642172748062	0.10388171092686896	0.10550376667648668	0.10811659161370875	0.11495552936885371	0.12393382713971075	0.12972938849375026	0.13357848294824853	0.13807639970259386	0.14373167515396376	0.14857153879606638
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
ESM2897_R2 - illumina_universal_adapter	0.0	0.00014697582541623553	0.00014697582541623553	0.0005879033016649421	0.11052582071300912	0.11096674818925784	0.11101574013106325	0.11101574013106325	0.11101574013106325	0.11146646599567304	0.11199557896717147	0.11227973222964287	0.1127108613175305	0.11406303891135987	0.11467053898974697	0.11523884551468974	0.11633626501113097	0.1193247734612611	0.12129424952183865	0.1258700968864641	0.1321802589910012	0.134541670586022	0.13666792086037688	0.13997977612642276	0.1447025993164644	0.14881792242811903	0.1526098987238579	0.1555004232903772	0.1589494559934782	0.1656221584673753	0.17652776471325998	0.1827399429341862	0.18709042736650677	0.19270490389740697	0.19859373530241747	0.20316958266704294
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
MAR2971_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.042473008687079754	0.04268608398149654	0.04268608398149654	0.04268608398149654	0.04268608398149654	0.0428281341777744	0.042870749236657756	0.0431264395899579	0.04337502743344416	0.04358100021804705	0.04425573865036688	0.044589556611619854	0.045441857789287	0.0469546923796462	0.050150821795898026	0.05298472321164129	0.05659279819709891	0.05843234823889718	0.06051338361436781	0.0644268665218228	0.06932049578359505	0.07256634276854412	0.07599685500865441	0.07954100740578698	0.08272293180241101	0.08664351721967992	0.0951026064080264	0.1002448235132849	0.10412989638148432	0.10933603607506785	0.11505355647525164	0.1184343511466647
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
MAR2972_R2 - illumina_universal_adapter	0.0	0.0	0.0002888857004467136	0.0004333285506700704	0.09513969068045101	0.09518783829719213	0.09518783829719213	0.09518783829719213	0.09518783829719213	0.09527450400732614	0.09545746495094239	0.09558264875446931	0.09589079350161248	0.09628560395888965	0.0969115229765242	0.09752781247081051	0.09841372861884709	0.09983889807438422	0.10200554082773457	0.10429736738461184	0.10713807677233785	0.10920842429220594	0.11178913654952993	0.11765351626859821	0.12301716077355888	0.12987338139749421	0.14986427186840676	0.15358126788082116	0.15751011340689647	0.1606878561118103	0.1653678044590471	0.17058700611378436	0.17571954205838763	0.18106392751665185	0.186620162488577	0.19080900514505433
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
MAR2973_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.00017365428349548013	0.10436622438078355	0.10443568609418175	0.10443568609418175	0.10443568609418175	0.10447041695088084	0.10453293249293923	0.10457460952097812	0.10494275660198855	0.1054359347671157	0.10601246698832072	0.10665151475158408	0.10741559359896417	0.10830470353046104	0.11019406213489187	0.112340429078896	0.11441038813816214	0.11758478844045953	0.11970337069910437	0.12148159056209806	0.12466988320707509	0.12851806212933492	0.1304213130764454	0.13257462619178934	0.13554064135389213	0.13833994840383929	0.14164632596159327	0.14542504317045485	0.14840495067523732	0.15149599692145685	0.1564277785727285	0.15978277932986115	0.16156794536419472
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
MAR2974_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.0013734015608708738	0.16824169120668206	0.1684705914668272	0.1684705914668272	0.1684705914668272	0.1684705914668272	0.1685278165318635	0.16861937663592155	0.16885972190907395	0.16910006718222634	0.16955786770251666	0.17042768869106822	0.17142340482269958	0.17287692147462125	0.17445633326962276	0.1758068448044791	0.18202148686741984	0.1854893258086188	0.1875150931109033	0.18981554072536205	0.19331771470558273	0.19578983751515033	0.19902877619620415	0.20557532363635528	0.21069124445059934	0.21235077133665164	0.21607040056401025	0.21943523438814388	0.22542097619093945	0.23128082285065518	0.23725511964044346	0.24113497904990372	0.24320652640421725
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
MAR2975_R2 - illumina_universal_adapter	2.5538367950165452e-05	2.5538367950165452e-05	2.5538367950165452e-05	0.0009449196141561217	0.19674758668807463	0.1968497401598753	0.1968497401598753	0.1968497401598753	0.1968497401598753	0.1969110322429557	0.1970846931450168	0.19749330703221948	0.19798364369686264	0.1984535496671457	0.19922480837924067	0.2001544049726267	0.20123723177371372	0.2025805499278924	0.20476152655083654	0.20660028904324848	0.20947080160084708	0.21113590319119782	0.21323515703670143	0.2171936040689771	0.22358330373010848	0.23154105918338005	0.23441667941456865	0.23805845068426223	0.24161339150292527	0.2452091937103086	0.2508991420896055	0.2546788205462299	0.25823376136489296	0.2626161453051413	0.2668555143848688	0.26902116798704284
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
MAR2977_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.04961892917503747	0.04961892917503747	0.04961892917503747	0.04961892917503747	0.04961892917503747	0.049708217736534964	0.049912305877100674	0.05026946012309066	0.05083070250964635	0.05137918938741669	0.05211900889696738	0.053024650020727704	0.05384100258299053	0.05555024076022832	0.056583436971842205	0.05827991964029465	0.061239197678497406	0.06305047992601805	0.06553780413916259	0.06973436652954494	0.07375235179693232	0.07570394464109187	0.07821677987180715	0.08035970534774706	0.08380369271979335	0.08672470423164003	0.09014318058611562	0.09284734844861124	0.09691635575114002	0.10204407028285341	0.10573041232182148	0.10823049204375139
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
MAR2979_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.00010863708261632858	0.06385144530774713	0.06396008239036345	0.06396008239036345	0.06396008239036345	0.06398724166101753	0.06405242391058734	0.06422624324277346	0.06449783594931428	0.06481288348890163	0.06522570440284367	0.06580148094071023	0.06617084702160574	0.0669801932870974	0.06838161165284803	0.07205897689941076	0.07451417496653978	0.07727355686499451	0.07964727712016131	0.0816624950026942	0.085100858667501	0.08846317637447636	0.09293359232413828	0.10321066033964299	0.105665858406772	0.1088109019485147	0.11198310476091151	0.1162797013783873	0.11971806504319411	0.12379195564130643	0.12975069962281208	0.13387347690810172	0.13671976847264952
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
MAR2980_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.00010832645911678188	0.06580832391344499	0.06580832391344499	0.06580832391344499	0.06580832391344499	0.06580832391344499	0.06580832391344499	0.06584082185118004	0.06628496033355882	0.06707574348511133	0.06771486959390036	0.06832149776495433	0.06907978297877179	0.0702280434454097	0.07174461387304464	0.07425778772455398	0.07769173647855596	0.08151566048537837	0.08392050787777092	0.08644451437519193	0.08977013667007715	0.09451483557939219	0.09780795993654236	0.10113358223142757	0.10384174370934711	0.10836978970042858	0.1128870030455984	0.11833582393917252	0.1253120479062933	0.13072837086213238	0.1364805058412335	0.1425359549058616	0.14499496552781255
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
MAR2981_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.0001406490037303632	0.08467070024567865	0.08474102474754383	0.08474102474754383	0.08474102474754383	0.08474102474754383	0.08477618699847642	0.08488167375127419	0.08517000420892143	0.08561304857067208	0.08590841147850585	0.08630926113913737	0.0867452730507015	0.08726567436450385	0.08853854784826364	0.09167502063145075	0.09458645500866925	0.1004093237631063	0.10338405019200347	0.10555004484945107	0.10911549709401577	0.1135037460104031	0.11607762277866876	0.11977669157677731	0.12320852726779816	0.12689353116553365	0.1308457681703569	0.13776569915389075	0.1416194818561027	0.14787133007191736	0.154706871653213	0.15994604704216903	0.16329349333095167
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
MAR2990_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.00017884192698599489	6.23432226957559	6.249988822379564	6.249988822379564	6.249988822379564	6.249988822379564	6.250232047400265	6.250911646722811	6.251283637930942	6.2517557806181845	6.2520705424096805	6.25233522846162	6.253708734460872	6.260991177727742	6.26343058161183	6.265004390569308	6.266134671547858	6.269267982108653	6.2715070830345185	6.273238272887744	6.276686345240032	6.280062880821528	6.283045964163654	6.289477119858071	6.291387151638282	6.295214368875781	6.2983190647282585	6.302267894476109	6.306810479421554	6.310237090742605	6.3130771005431425	6.315509350750152	6.316911471457723
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
SOR3005_R2 - illumina_universal_adapter	3.177599196702923e-05	3.177599196702923e-05	3.177599196702923e-05	0.0004766398795054385	0.13059932698449014	0.13101241488006152	0.13101241488006152	0.13101241488006152	0.13101241488006152	0.13113316364953623	0.13147634436278013	0.13178139388566362	0.13221354737641522	0.13277916003342832	0.13342103507116232	0.13405655491050292	0.13517506982774236	0.13689097339396192	0.13957922231437261	0.14289663587573045	0.14832397530369906	0.1516477440634503	0.15417711302402584	0.15797116646488912	0.16239438454669958	0.16553385255304204	0.16921351242282406	0.17249279479382146	0.17685246089169787	0.18040501679361173	0.18944210890903487	0.19586085928637478	0.20016968379710395	0.2053173944957627	0.2112340842000235	0.21518701760072195
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
SOR3006_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.0003948345488126902	0.07222651996494997	0.07233932983603931	0.07233932983603931	0.07233932983603931	0.07233932983603931	0.07245213970712866	0.07267775944930735	0.07298798659480302	0.07328129225963531	0.07363100286001226	0.07407660185081513	0.07456168429649931	0.07517649809393621	0.07743269551572302	0.07975093836660896	0.08184920196887069	0.08547039883083848	0.08749533601689216	0.08920440556389565	0.09383525077211305	0.09857326535786534	0.10101559906694954	0.10350305672446951	0.1062556175790494	0.1106157190966524	0.11352057327720289	0.1179991251594497	0.12087577687222788	0.1324951935944299	0.14531603544373337	0.14902748020257267	0.151193429727488
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
