Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0
ESM2886_trim_R1										19.076743230085423	19.4027759557256	45.835983886207835	0.4596637626279057	1.2790525432839295	0.38800014876638683	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
ESM2886_trim_R2										20.50624798248316	20.206785339271676	34.068112200118556	0.6624341022537656	0.6002415148573262	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
ESM2887_trim_R1										18.206171913618377	15.148110155938104	50.294035735634765	0.6906777538725456	1.1575062012324553	0.5356731673665827	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
ESM2887_trim_R2										18.309729261100376	16.285580555482245	41.24396712318885	0.5668558748430597	0.7159814996391904	0.2024429832322181	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
ESM2888_trim_R1										28.681811476033275	22.01051973419021	29.656256084290206	0.43999293325944855	1.3918649691559455	0.5240479212777708	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
ESM2888_trim_R2										27.11712458666818	19.36550219434083	22.124198736892748	0.35312581350855643	0.8463062293335649	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
ESM2893_trim_R1										16.858344232104354	14.385966164933025	53.26230254171887	0.5650490075480834	1.4054699997873215	0.3452012173869702	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
ESM2893_trim_R2										19.262085431401676	16.125516047716733	43.233422163111804	0.6583356543737499	0.6677117863637172	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
ESM2895_trim_R1										20.500152900613074	17.436555183755907	44.375730493846596	0.5584685328221676	1.1855306013318492	0.35638077081210906	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
ESM2895_trim_R2										19.972161474480178	17.998472377056963	35.9450273896196	0.502562682488372	0.7194048844563877	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
ESM2896_trim_R1										19.75055289262869	19.46068700524632	43.73341581461303	0.5948683649646197	1.3084304648680622	0.3670454452687578	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
ESM2896_trim_R2										18.941387064453693	19.537388929546438	33.46004364016641	0.3943728697812488	0.7336158626093783	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
ESM2897_trim_R1										21.515202377135246	22.172776403361016	36.55878552766649	0.5190555100109195	1.2579750013077209	0.3478367590591279	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
ESM2897_trim_R2										20.160945420176233	21.47816712038379	32.489585859975925	0.4944358732893074	0.7187436936327938	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2971_trim_R1										20.115659271707713	14.293171085231302	48.58026254204516	1.6543469440560166	1.4305687350152458	0.3700399463401155	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2971_trim_R2										20.44784277370925	14.741258598869548	43.53391129699796	1.1732047820143343	0.8233405428058581	0.20692583038724902	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2972_trim_R1										23.60771082276319	19.658663412743977	37.6952059030448	0.5520663480345989	1.3192382334721289	0.41869678415755346	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2972_trim_R2										22.91543715674597	19.082785511861154	29.93757374336595	0.48592138067203194	0.8360110743948321	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2973_trim_R1										17.45981407935189	14.804209336852029	51.73014685086327	0.7156269085385071	0.9667532894246602	0.491741355409496	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2973_trim_R2										19.32396093578043	16.752924571124744	41.60367752003434	0.5106676392205878	0.6155865561839401	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2974_trim_R1										22.432495810459695	23.775401477520013	33.99125922675723	0.9661141657615117	1.09556269770622	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2974_trim_R2										28.02570084457968	22.065899209904664	14.786032308797726	0.400992829661265	0.1519788529084762	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2975_trim_R1										15.15618465511471	9.590310180674278	59.90341190096651	1.8119359681089335	0.9669823777619281	0.4828892531582895	0.38299528390898846																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2975_trim_R2										15.950257468567058	10.225750861160597	53.225752205751306	0.9795251289113023	0.6666902542904781	0.21252446770253092	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2977_trim_R1										26.016821205767904	25.624690419110113	26.571185742771185	0.2855930468635247	1.1060138889709874	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2977_trim_R2										26.60537960977028	22.147255328039357	15.958604404452096	0.4019683811664989	0.10153835195876743	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2979_trim_R1										16.323736427509157	11.038844460264038	56.80607236577397	1.4639037360072227	1.160976334192103	0.17761062283716975	0.3889354637029468																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2979_trim_R2										14.948941448368439	11.034258699234869	49.02880665883778	0.8962214694722532	0.8609985376080758	0.2050841392025722	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2980_trim_R1										25.75167850389905	19.21577682308767	35.120567531881306	0.5861420508628782	1.4846800598753298	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2980_trim_R2										24.141091951654378	19.119899537941556	28.690257057142677	0.8325455996222699	0.5949646907718126	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2981_trim_R1										20.50197146616201	14.131740005340154	47.2881761869845	1.3295871431174267	1.322957560483707	0.20787674359968783	0.5871862539481633																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2981_trim_R2										20.36798503073618	14.528145478627561	41.02989961985564	0.7111158614488913	1.1209911595545354	0.0	0.385135180755672																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2990_trim_R1										18.13807264862338	16.64173277697583	48.88660805758388	0.5244951607004602	1.1130647032028056	0.2996479143899913	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
MAR2990_trim_R2										20.100864994908616	18.358936778200768	38.21210006093394	0.4208349480407371	0.3711217396426923	0.22354091844069987	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
SOR3003_trim_R1										19.00354361717249	10.933867163937979	51.024366888140115	3.9040609582686217	2.1318619638863283	0.8765910466935253	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
SOR3003_trim_R2										20.917640150209976	11.520732455900436	45.38900961519835	1.9588923959162996	0.9120104307073684	0.34689002075743813	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
SOR3005_trim_R1										17.547111383924022	13.461341687917141	53.311287519422216	0.6848068785089091	1.1646483571856852	0.22447142584287685	0.40949132247511555																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
SOR3005_trim_R2										15.680345745483606	13.305167532893078	47.156786714115235	0.6418190666192529	0.6017884260770066	0.40831253353091296	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
SOR3006_trim_R1										16.599971481229115	11.168558031204894	55.98121485742141	1.555670296571606	1.286072301671553	0.47347398971002647	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
SOR3006_trim_R2										14.772215434531827	10.948757316664796	50.451967828574205	0.9302877793502371	0.7363836091728446	0.2003647059094879	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
SOR3007_trim_R1										16.39431341193596	10.039382736466735	51.296186438886885	7.9447177284980715	1.2363270443965417	0.8115017791021915	0.46597690968754313																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
SOR3007_trim_R2										16.7949590506217	9.554889738307079	48.60084806324486	5.877775405723243	1.0577259173397393	0.27353286473078164	0.24823076767889973																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
SOR3011_trim_R1										26.328092282304773	23.231765951917588	30.882996970313677	0.34407120189748525	1.4086754514233915	0.0	0.5852544763240104																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
SOR3011_trim_R2										25.683378603922307	22.557805999733375	26.543981252738618	0.5204399797992215	0.5978731098408796	0.3394613111647691	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
SOR3012_trim_R1										19.107603094636666	16.63863649462891	45.35184557510572	0.5065432046299478	1.188990125828928	0.6000635673852096	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
SOR3012_trim_R2										18.097430830164093	17.089044324063078	39.86276521263962	0.546882614746982	0.6652981379739085	0.2353681758808284	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
SOR3013_trim_R1										18.672152505245084	15.46283424260394	47.68630615328428	0.7346437554441947	1.2002204564252894	0.5746560609138948	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
SOR3013_trim_R2										17.61463525568579	15.51281086211719	42.43679852337691	0.655425318781294	0.6290316471923151	0.19060927769039393	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
